player_id,name,card_year,denominator,n_listings,n_auctions,n_fixed,price_min,price_p25,price_median,price_mean,price_p75,price_max,top_listing_url,top_listing_title,has_market,p_MLB_DEBUT,p_ESTABLISHED_MLB,p_ALL_STAR_ONCE,p_ELITE,composite_score,composite_score_raw,grade,percentile,cur_level,is_international,draft_round,draft_pick
ifa_677570,Aaron Bracho,2019,0,0,0,0,,,,,,,,,0,0.0752,0.0584,,,0.353,0.055,B,0.6626,AA,1,,
ifa_677570,Aaron Bracho,2019,99,0,0,0,,,,,,,,,0,0.0752,0.0584,,,0.353,0.055,B,0.6626,AA,1,,
ifa_677570,Aaron Bracho,2019,499,0,0,0,,,,,,,,,0,0.0752,0.0584,,,0.353,0.055,B,0.6626,AA,1,,
ifa_681375,Matt Hogan,2024,0,0,0,0,,,,,,,,,0,0.0768,0.0568,,,0.354,0.055,B,0.6635,AAA,1,,
ifa_681375,Matt Hogan,2024,99,0,0,0,,,,,,,,,0,0.0768,0.0568,,,0.354,0.055,B,0.6635,AAA,1,,
ifa_681375,Matt Hogan,2024,499,0,0,0,,,,,,,,,0,0.0768,0.0568,,,0.354,0.055,B,0.6635,AAA,1,,
ifa_685474,Felix Stevens,2019,0,0,0,0,,,,,,,,,0,0.0824,0.0696,,,0.35,0.055,B,0.6637,AA,1,,
ifa_685474,Felix Stevens,2019,99,0,0,0,,,,,,,,,0,0.0824,0.0696,,,0.35,0.055,B,0.6637,AA,1,,
ifa_685474,Felix Stevens,2019,499,0,0,0,,,,,,,,,0,0.0824,0.0696,,,0.35,0.055,B,0.6637,AA,1,,
ifa_686974,Vince Vannelle,2022,0,0,0,0,,,,,,,,,0,0.1407,0.0265,,,0.3,0.055,B,0.6629,A+,1,,
ifa_686974,Vince Vannelle,2022,99,0,0,0,,,,,,,,,0,0.1407,0.0265,,,0.3,0.055,B,0.6629,A+,1,,
ifa_686974,Vince Vannelle,2022,499,0,0,0,,,,,,,,,0,0.1407,0.0265,,,0.3,0.055,B,0.6629,A+,1,,
ifa_691942,Jack O'Dowd,2026,0,0,0,0,,,,,,,,,0,0.1454,0.037,,,0.298,0.055,B,0.6638,A,1,,
ifa_691942,Jack O'Dowd,2026,99,0,0,0,,,,,,,,,0,0.1454,0.037,,,0.298,0.055,B,0.6638,A,1,,
ifa_691942,Jack O'Dowd,2026,499,0,0,0,,,,,,,,,0,0.1454,0.037,,,0.298,0.055,B,0.6638,A,1,,
ifa_699106,Reynardo Cruz,2021,0,0,0,0,,,,,,,,,0,0.1629,0.0079,,,0.21,0.055,B,0.6634,A+,1,,
ifa_699106,Reynardo Cruz,2021,99,0,0,0,,,,,,,,,0,0.1629,0.0079,,,0.21,0.055,B,0.6634,A+,1,,
ifa_699106,Reynardo Cruz,2021,499,0,0,0,,,,,,,,,0,0.1629,0.0079,,,0.21,0.055,B,0.6634,A+,1,,
ifa_802192,Daniel Corniel,2022,0,0,0,0,,,,,,,,,0,0.1621,0.0095,,,0.219,0.055,B,0.6645,A+,1,,
ifa_802192,Daniel Corniel,2022,99,0,0,0,,,,,,,,,0,0.1621,0.0095,,,0.219,0.055,B,0.6645,A+,1,,
ifa_802192,Daniel Corniel,2022,499,0,0,0,,,,,,,,,0,0.1621,0.0095,,,0.219,0.055,B,0.6645,A+,1,,
ifa_823671,Mitch Mueller,2025,0,0,0,0,,,,,,,,,0,0.1611,0.0091,,,0.216,0.055,B,0.6642,A,1,,
ifa_823671,Mitch Mueller,2025,99,0,0,0,,,,,,,,,0,0.1611,0.0091,,,0.216,0.055,B,0.6642,A,1,,
ifa_823671,Mitch Mueller,2025,499,0,0,0,,,,,,,,,0,0.1611,0.0091,,,0.216,0.055,B,0.6642,A,1,,
draft_2019_conor_grammes_r5p152,Conor Grammes,2020,0,0,0,0,,,,,,,,,0,0.1505,0.0205,,,0.273,0.054,B,0.6611,AAA,0,5,152
draft_2019_conor_grammes_r5p152,Conor Grammes,2020,99,0,0,0,,,,,,,,,0,0.1505,0.0205,,,0.273,0.054,B,0.6611,AAA,0,5,152
draft_2019_conor_grammes_r5p152,Conor Grammes,2020,499,0,0,0,,,,,,,,,0,0.1505,0.0205,,,0.273,0.054,B,0.6611,AAA,0,5,152
draft_2021_drew_gray_r3p93,Drew Gray,2022,0,15,0,15,3.25,8.065,9.0,12.608666666666666,13.969999999999999,29.99,https://www.ebay.com/itm/117132744843?_skw=%22Drew+Gray%22+1st+Bowman+Chrome+auto&hash=item1b45a7d88b:g:KKUAAeSwpO5pryYp,Drew Gray 2021 Rc Auto Bowman Chrome Autograph 1st Rookie #97 Cubs ⚾️🐻,1,0.1583,0.0098,,,0.218,0.054,B,0.6609,A+,0,3,93
draft_2021_drew_gray_r3p93,Drew Gray,2022,99,1,0,1,35.0,35.0,35.0,35.0,35.0,35.0,https://www.ebay.com/itm/235993434489?_skw=%22Drew+Gray%22+1st+Bowman+Chrome+auto&hash=item36f24e0979:g:dZcAAeSw~BpnypBt,2021 Bowman 1st Chrome Drew Gray Green Refractor Auto 57/99 #CDA-DG,1,0.1583,0.0098,,,0.218,0.054,B,0.6609,A+,0,3,93
draft_2021_drew_gray_r3p93,Drew Gray,2022,499,3,0,3,7.5,10.0,12.5,13.33,16.244999999999997,19.99,https://www.ebay.com/itm/117120873041?_skw=%22Drew+Gray%22+1st+Bowman+Chrome+auto&hash=item1b44f2b251:g:9R0AAeSwEfppngVe,Drew Gray 2021 Auto Bowman Chrome Refractor /499 Autograph 1st Rookie Cubs ⚾️🐻,1,0.1583,0.0098,,,0.218,0.054,B,0.6609,A+,0,3,93
draft_2024_griffin_burkhold_r2p63,Griffin Burkhold,2025,0,0,0,0,,,,,,,,,0,0.1488,0.0146,,,0.239,0.054,B,0.6601,A,0,2,63
draft_2024_griffin_burkhold_r2p63,Griffin Burkhold,2025,99,0,0,0,,,,,,,,,0,0.1488,0.0146,,,0.239,0.054,B,0.6601,A,0,2,63
draft_2024_griffin_burkhold_r2p63,Griffin Burkhold,2025,499,0,0,0,,,,,,,,,0,0.1488,0.0146,,,0.239,0.054,B,0.6601,A,0,2,63
draft_2025_jake_clemente_r7p198,Jake Clemente,2026,0,0,0,0,,,,,,,,,0,0.1589,0.0097,,,0.217,0.054,B,0.6617,A,0,7,198
draft_2025_jake_clemente_r7p198,Jake Clemente,2026,99,0,0,0,,,,,,,,,0,0.1589,0.0097,,,0.217,0.054,B,0.6617,A,0,7,198
draft_2025_jake_clemente_r7p198,Jake Clemente,2026,499,0,0,0,,,,,,,,,0,0.1589,0.0097,,,0.217,0.054,B,0.6617,A,0,7,198
draft_2025_max_martin_r10p308,Max Martin,2026,0,0,0,0,,,,,,,,,0,0.158,0.0109,,,0.224,0.054,B,0.6615,A,0,10,308
draft_2025_max_martin_r10p308,Max Martin,2026,99,0,0,0,,,,,,,,,0,0.158,0.0109,,,0.224,0.054,B,0.6615,A,0,10,308
draft_2025_max_martin_r10p308,Max Martin,2026,499,0,0,0,,,,,,,,,0,0.158,0.0109,,,0.224,0.054,B,0.6615,A,0,10,308
draft_2025_alex_wallace_r15p447,Alex Wallace,2026,0,0,0,0,,,,,,,,,0,0.1567,0.0112,,,0.225,0.054,B,0.6612,A,0,15,447
draft_2025_alex_wallace_r15p447,Alex Wallace,2026,99,0,0,0,,,,,,,,,0,0.1567,0.0112,,,0.225,0.054,B,0.6612,A,0,15,447
draft_2025_alex_wallace_r15p447,Alex Wallace,2026,499,0,0,0,,,,,,,,,0,0.1567,0.0112,,,0.225,0.054,B,0.6612,A,0,15,447
ifa_695596,Nick Raposo,2021,0,0,0,0,,,,,,,,,0,0.094,0.0513,,,0.351,0.054,B,0.6606,AA,1,,
ifa_695596,Nick Raposo,2021,99,0,0,0,,,,,,,,,0,0.094,0.0513,,,0.351,0.054,B,0.6606,AA,1,,
ifa_695596,Nick Raposo,2021,499,0,0,0,,,,,,,,,0,0.094,0.0513,,,0.351,0.054,B,0.6606,AA,1,,
ifa_699062,Kelvin Ramirez,2021,0,0,0,0,,,,,,,,,0,0.1441,0.0329,,,0.306,0.054,B,0.6605,AA,1,,
ifa_699062,Kelvin Ramirez,2021,99,0,0,0,,,,,,,,,0,0.1441,0.0329,,,0.306,0.054,B,0.6605,AA,1,,
ifa_699062,Kelvin Ramirez,2021,499,0,0,0,,,,,,,,,0,0.1441,0.0329,,,0.306,0.054,B,0.6605,AA,1,,
ifa_806642,Ramon Suarez,2022,0,0,0,0,,,,,,,,,0,0.1601,0.0097,,,0.218,0.054,B,0.6603,A,1,,
ifa_806642,Ramon Suarez,2022,99,0,0,0,,,,,,,,,0,0.1601,0.0097,,,0.218,0.054,B,0.6603,A,1,,
ifa_806642,Ramon Suarez,2022,499,0,0,0,,,,,,,,,0,0.1601,0.0097,,,0.218,0.054,B,0.6603,A,1,,
ifa_815013,Nicolas Herold,2023,0,0,0,0,,,,,,,,,0,0.1599,0.0108,,,0.225,0.054,B,0.6614,A+,1,,
ifa_815013,Nicolas Herold,2023,99,0,0,0,,,,,,,,,0,0.1599,0.0108,,,0.225,0.054,B,0.6614,A+,1,,
ifa_815013,Nicolas Herold,2023,499,0,0,0,,,,,,,,,0,0.1599,0.0108,,,0.225,0.054,B,0.6614,A+,1,,
ifa_829473,Chung-Hsiang Huang,2025,0,0,0,0,,,,,,,,,0,0.1594,0.0092,,,0.215,0.054,B,0.6608,A,1,,
ifa_829473,Chung-Hsiang Huang,2025,99,0,0,0,,,,,,,,,0,0.1594,0.0092,,,0.215,0.054,B,0.6608,A,1,,
ifa_829473,Chung-Hsiang Huang,2025,499,0,0,0,,,,,,,,,0,0.1594,0.0092,,,0.215,0.054,B,0.6608,A,1,,
draft_2019_jake_walkinshaw_r36p1094,Jake Walkinshaw,2020,0,0,0,0,,,,,,,,,0,0.1379,0.0413,,,0.317,0.053,B,0.6591,AAA,0,36,1094
draft_2019_jake_walkinshaw_r36p1094,Jake Walkinshaw,2020,99,0,0,0,,,,,,,,,0,0.1379,0.0413,,,0.317,0.053,B,0.6591,AAA,0,36,1094
draft_2019_jake_walkinshaw_r36p1094,Jake Walkinshaw,2020,499,0,0,0,,,,,,,,,0,0.1379,0.0413,,,0.317,0.053,B,0.6591,AAA,0,36,1094
draft_2021_anthony_simonelli_r16p469,Anthony Simonelli,2022,0,0,0,0,,,,,,,,,0,0.142,0.0292,,,0.297,0.053,B,0.6581,AAA,0,16,469
draft_2021_anthony_simonelli_r16p469,Anthony Simonelli,2022,99,0,0,0,,,,,,,,,0,0.142,0.0292,,,0.297,0.053,B,0.6581,AAA,0,16,469
draft_2021_anthony_simonelli_r16p469,Anthony Simonelli,2022,499,0,0,0,,,,,,,,,0,0.142,0.0292,,,0.297,0.053,B,0.6581,AAA,0,16,469
draft_2022_hunter_hayes_r16p487,Hunter Hayes,2023,0,0,0,0,,,,,,,,,0,0.1487,0.0244,,,0.276,0.053,B,0.658,AA,0,16,487
draft_2022_hunter_hayes_r16p487,Hunter Hayes,2023,99,0,0,0,,,,,,,,,0,0.1487,0.0244,,,0.276,0.053,B,0.658,AA,0,16,487
draft_2022_hunter_hayes_r16p487,Hunter Hayes,2023,499,0,0,0,,,,,,,,,0,0.1487,0.0244,,,0.276,0.053,B,0.658,AA,0,16,487
draft_2023_justin_riemer_r4p133,Justin Riemer,2024,0,8,0,8,5.99,7.99,9.0,24.0325,19.075,99.99,https://www.ebay.com/itm/406743920609?_skw=%22Justin+Riemer%22+1st+Bowman+Chrome+auto&hash=item5eb3d3afe1:g:L9QAAOSwqJpnM9QT,2023 Bowman Chrome Justin Riemer Bowman 1st Base Auto #CDA-JRI,1,0.1009,0.0634,,,0.314,0.053,B,0.6583,A+,0,4,133
draft_2023_justin_riemer_r4p133,Justin Riemer,2024,99,3,0,3,9.45,11.219999999999999,12.99,17.476666666666667,21.49,29.99,https://www.ebay.com/itm/117011760431?_skw=%22Justin+Riemer%22+1st+Bowman+Chrome+auto&hash=item1b3e71c52f:g:ag8AAeSwRaFpfpKa,2023 Bowman Chrome Draft Justin Riemer #CDA-JRI 1st Green Refractor Auto /99,1,0.1009,0.0634,,,0.314,0.053,B,0.6583,A+,0,4,133
draft_2023_justin_riemer_r4p133,Justin Riemer,2024,499,3,0,3,5.99,8.49,10.99,12.326666666666666,15.495000000000001,20.0,https://www.ebay.com/itm/146972424617?_skw=%22Justin+Riemer%22+1st+Bowman+Chrome+auto&hash=item22383d39a9:g:gUgAAeSwZnZpHMF1,2023 Bowman Draft #CDA-JRI Justin Riemer 1st Chrome Refractor Auto /499 Red Sox,1,0.1009,0.0634,,,0.314,0.053,B,0.6583,A+,0,4,133
draft_2023_donye_evans_r16p470,Donye Evans,2024,0,0,0,0,,,,,,,,,0,0.1601,0.0075,,,0.204,0.053,B,0.66,A,0,16,470
draft_2023_donye_evans_r16p470,Donye Evans,2024,99,0,0,0,,,,,,,,,0,0.1601,0.0075,,,0.204,0.053,B,0.66,A,0,16,470
draft_2023_donye_evans_r16p470,Donye Evans,2024,499,0,0,0,,,,,,,,,0,0.1601,0.0075,,,0.204,0.053,B,0.66,A,0,16,470
draft_2024_blake_wright_r4p106,Blake Wright,2025,0,31,0,31,2.49,4.99,6.99,10.638064516129033,9.995000000000001,68.0,https://www.ebay.com/itm/167769813061?_skw=%22Blake+Wright%22+1st+Bowman+Chrome+auto&hash=item270fdc3045:g:e6cAAeSwxS5oupTk,2024 Bowman Draft Blake Wright 1st Bowman Non-Chrome Auto Signed IP Rockies,1,0.1526,0.0115,,,0.223,0.053,B,0.6598,A+,0,4,106
draft_2024_blake_wright_r4p106,Blake Wright,2025,99,1,0,1,20.0,20.0,20.0,20.0,20.0,20.0,https://www.ebay.com/itm/286779987121?_skw=%22Blake+Wright%22+1st+Bowman+Chrome+auto&hash=item42c56b54b1:g:7k8AAeSwMGhoqPkB,2024 Bowman Draft Chrome 1st Blake Wright Green Auto /99 Rockies,1,0.1526,0.0115,,,0.223,0.053,B,0.6598,A+,0,4,106
draft_2024_blake_wright_r4p106,Blake Wright,2025,499,7,0,7,7.99,10.469999999999999,10.99,12.578571428571427,14.07,19.99,https://www.ebay.com/itm/257072882211?_skw=%22Blake+Wright%22+1st+Bowman+Chrome+auto&hash=item3bdabce223:g:qQcAAeSw94ZopQt8,2024 Bowman Draft Chrome - Blake Wright 1st Auto Refractor /499,1,0.1526,0.0115,,,0.223,0.053,B,0.6598,A+,0,4,106
draft_2024_john_west_r12p374,John West,2025,0,0,0,0,,,,,,,,,0,0.1603,0.0074,,,0.204,0.053,B,0.6588,A+,0,12,374
draft_2024_john_west_r12p374,John West,2025,99,0,0,0,,,,,,,,,0,0.1603,0.0074,,,0.204,0.053,B,0.6588,A+,0,12,374
draft_2024_john_west_r12p374,John West,2025,499,0,0,0,,,,,,,,,0,0.1603,0.0074,,,0.204,0.053,B,0.6588,A+,0,12,374
draft_2024_hunter_dryden_r17p508,Hunter Dryden,2025,0,0,0,0,,,,,,,,,0,0.1593,0.0079,,,0.206,0.053,B,0.6597,A+,0,17,508
draft_2024_hunter_dryden_r17p508,Hunter Dryden,2025,99,0,0,0,,,,,,,,,0,0.1593,0.0079,,,0.206,0.053,B,0.6597,A+,0,17,508
draft_2024_hunter_dryden_r17p508,Hunter Dryden,2025,499,0,0,0,,,,,,,,,0,0.1593,0.0079,,,0.206,0.053,B,0.6597,A+,0,17,508
draft_2025_zach_rogacki_r9p257,Zach Rogacki,2026,0,0,0,0,,,,,,,,,0,0.1553,0.0107,,,0.22,0.053,B,0.6589,A,0,9,257
draft_2025_zach_rogacki_r9p257,Zach Rogacki,2026,99,0,0,0,,,,,,,,,0,0.1553,0.0107,,,0.22,0.053,B,0.6589,A,0,9,257
draft_2025_zach_rogacki_r9p257,Zach Rogacki,2026,499,0,0,0,,,,,,,,,0,0.1553,0.0107,,,0.22,0.053,B,0.6589,A,0,9,257
ifa_684519,Omar De Los Santos,2019,0,0,0,0,,,,,,,,,0,0.0616,0.0544,,,0.339,0.053,B,0.6586,AAA,1,,
ifa_684519,Omar De Los Santos,2019,99,0,0,0,,,,,,,,,0,0.0616,0.0544,,,0.339,0.053,B,0.6586,AAA,1,,
ifa_684519,Omar De Los Santos,2019,499,0,0,0,,,,,,,,,0,0.0616,0.0544,,,0.339,0.053,B,0.6586,AAA,1,,
ifa_695071,Zach Barnes,2021,0,0,0,0,,,,,,,,,0,0.0787,0.0459,,,0.335,0.053,B,0.6595,AA,1,,
ifa_695071,Zach Barnes,2021,99,0,0,0,,,,,,,,,0,0.0787,0.0459,,,0.335,0.053,B,0.6595,AA,1,,
ifa_695071,Zach Barnes,2021,499,0,0,0,,,,,,,,,0,0.0787,0.0459,,,0.335,0.053,B,0.6595,AA,1,,
ifa_700795,Mathieu Vallee,2026,0,0,0,0,,,,,,,,,0,0.145,0.0353,,,0.29,0.053,B,0.6592,A+,1,,
ifa_700795,Mathieu Vallee,2026,99,0,0,0,,,,,,,,,0,0.145,0.0353,,,0.29,0.053,B,0.6592,A+,1,,
ifa_700795,Mathieu Vallee,2026,499,0,0,0,,,,,,,,,0,0.145,0.0353,,,0.29,0.053,B,0.6592,A+,1,,
ifa_801858,Trey Cooper,2026,0,0,0,0,,,,,,,,,0,0.1521,0.0268,,,0.272,0.053,B,0.6585,A,1,,
ifa_801858,Trey Cooper,2026,99,0,0,0,,,,,,,,,0,0.1521,0.0268,,,0.272,0.053,B,0.6585,A,1,,
ifa_801858,Trey Cooper,2026,499,0,0,0,,,,,,,,,0,0.1521,0.0268,,,0.272,0.053,B,0.6585,A,1,,
ifa_822817,Jack Bowery,2026,0,0,0,0,,,,,,,,,0,0.1509,0.0263,,,0.269,0.053,B,0.6594,A,1,,
ifa_822817,Jack Bowery,2026,99,0,0,0,,,,,,,,,0,0.1509,0.0263,,,0.269,0.053,B,0.6594,A,1,,
ifa_822817,Jack Bowery,2026,499,0,0,0,,,,,,,,,0,0.1509,0.0263,,,0.269,0.053,B,0.6594,A,1,,
draft_2019_ripken_reyes_r30p893,Ripken Reyes,2020,0,0,0,0,,,,,,,,,0,0.1321,0.0323,,,0.312,0.052,B,0.6572,AAA,0,30,893
draft_2019_ripken_reyes_r30p893,Ripken Reyes,2020,99,0,0,0,,,,,,,,,0,0.1321,0.0323,,,0.312,0.052,B,0.6572,AAA,0,30,893
draft_2019_ripken_reyes_r30p893,Ripken Reyes,2020,499,0,0,0,,,,,,,,,0,0.1321,0.0323,,,0.312,0.052,B,0.6572,AAA,0,30,893
draft_2019_andrew_misiaszek_r32p970,Andrew Misiaszek,2020,0,0,0,0,,,,,,,,,0,0.1227,0.0369,,,0.325,0.052,B,0.6571,AAA,0,32,970
draft_2019_andrew_misiaszek_r32p970,Andrew Misiaszek,2020,99,0,0,0,,,,,,,,,0,0.1227,0.0369,,,0.325,0.052,B,0.6571,AAA,0,32,970
draft_2019_andrew_misiaszek_r32p970,Andrew Misiaszek,2020,499,0,0,0,,,,,,,,,0,0.1227,0.0369,,,0.325,0.052,B,0.6571,AAA,0,32,970
draft_2022_javier_vaz_r15p445,Javier Vaz,2023,0,13,0,13,3.0,6.99,8.0,11.79076923076923,12.98,30.0,https://www.ebay.com/itm/406889209115?_skw=%22Javier+Vaz%22+1st+Bowman+Chrome+auto&hash=item5ebc7c9d1b:g:Y50AAeSwMCZp785y,2025 Bowman Javier Vaz Chrome Auto 1st Prospect #CPA-JVA Royals,1,0.1326,0.0475,,,0.321,0.052,B,0.6574,AA,0,15,445
draft_2022_javier_vaz_r15p445,Javier Vaz,2023,99,10,0,10,39.99,49.9925,56.49,62.287,59.980000000000004,129.99,https://www.ebay.com/itm/297580821443?_skw=%22Javier+Vaz%22+1st+Bowman+Chrome+auto&hash=item454932fbc3:g:XWwAAeSwxKRpIvch,2025 Bowman Chrome Javier Vaz 1st Prospect Auto Green Shimmer Refractor /99  NM,1,0.1326,0.0475,,,0.321,0.052,B,0.6574,AA,0,15,445
draft_2022_javier_vaz_r15p445,Javier Vaz,2023,499,5,0,5,8.0,12.5,14.99,16.186,19.99,25.45,https://www.ebay.com/itm/406886027725?_skw=%22Javier+Vaz%22+1st+Bowman+Chrome+auto&hash=item5ebc4c11cd:g:rIgAAeSw7LFp7YTK,2025 Bowman Chrome Javier Vaz Refractor 1st Prospect Auto /499 #CPA-JVA,1,0.1326,0.0475,,,0.321,0.052,B,0.6574,AA,0,15,445
draft_2024_evan_truitt_r12p363,Evan Truitt,2025,0,0,0,0,,,,,,,,,0,0.1493,0.014,,,0.235,0.052,B,0.656,A+,0,12,363
draft_2024_evan_truitt_r12p363,Evan Truitt,2025,99,0,0,0,,,,,,,,,0,0.1493,0.014,,,0.235,0.052,B,0.656,A+,0,12,363
draft_2024_evan_truitt_r12p363,Evan Truitt,2025,499,0,0,0,,,,,,,,,0,0.1493,0.014,,,0.235,0.052,B,0.656,A+,0,12,363
ifa_663408,Dylan Hecht,2025,0,0,0,0,,,,,,,,,0,0.0883,0.0619,,,0.353,0.052,B,0.6577,AA,1,,
ifa_663408,Dylan Hecht,2025,99,0,0,0,,,,,,,,,0,0.0883,0.0619,,,0.353,0.052,B,0.6577,AA,1,,
ifa_663408,Dylan Hecht,2025,499,0,0,0,,,,,,,,,0,0.0883,0.0619,,,0.353,0.052,B,0.6577,AA,1,,
ifa_690464,Jordan Mikel,2021,0,0,0,0,,,,,,,,,0,0.0932,0.0471,,,0.34,0.052,B,0.6561,AA,1,,
ifa_690464,Jordan Mikel,2021,99,0,0,0,,,,,,,,,0,0.0932,0.0471,,,0.34,0.052,B,0.6561,AA,1,,
ifa_690464,Jordan Mikel,2021,499,0,0,0,,,,,,,,,0,0.0932,0.0471,,,0.34,0.052,B,0.6561,AA,1,,
ifa_695063,Noah Beal,2025,0,0,0,0,,,,,,,,,0,0.1579,0.0087,,,0.21,0.052,B,0.6568,A+,1,,
ifa_695063,Noah Beal,2025,99,0,0,0,,,,,,,,,0,0.1579,0.0087,,,0.21,0.052,B,0.6568,A+,1,,
ifa_695063,Noah Beal,2025,499,0,0,0,,,,,,,,,0,0.1579,0.0087,,,0.21,0.052,B,0.6568,A+,1,,
ifa_695930,Frederick Bencosme,2021,0,14,1,14,4.79,9.24,14.995,18.157857142857143,27.9975,40.0,https://www.ebay.com/itm/227049318507?_skw=%22Frederick+Bencosme%22+1st+Bowman+Chrome+auto&hash=item34dd31a86b:g:7o8AAeSwAXppAkjE,2023 Bowman Chrome Frederick Bencosme CPA-FB 1st Auto | Baltimore Orioles,1,0.132,0.0383,,,0.324,0.052,B,0.6575,AA,1,,
ifa_695930,Frederick Bencosme,2021,99,0,0,0,,,,,,,,,0,0.132,0.0383,,,0.324,0.052,B,0.6575,AA,1,,
ifa_695930,Frederick Bencosme,2021,499,2,0,2,8.99,9.99,10.99,10.99,11.99,12.99,https://www.ebay.com/itm/389564984172?_skw=%22Frederick+Bencosme%22+1st+Bowman+Chrome+auto&hash=item5ab3e1eb6c:g:~DYAAOSwjuBn6whd,2023 Bowman Chrome FREDERICK BENCOSME 1st Prospect Refractor Auto #'d /499,1,0.132,0.0383,,,0.324,0.052,B,0.6575,AA,1,,
ifa_800550,Miguel Cienfuegos,2023,0,0,0,0,,,,,,,,,0,0.1137,0.0546,,,0.344,0.052,B,0.6566,AAA,1,,
ifa_800550,Miguel Cienfuegos,2023,99,0,0,0,,,,,,,,,0,0.1137,0.0546,,,0.344,0.052,B,0.6566,AAA,1,,
ifa_800550,Miguel Cienfuegos,2023,499,0,0,0,,,,,,,,,0,0.1137,0.0546,,,0.344,0.052,B,0.6566,AAA,1,,
ifa_802086,Ovis Portes,2022,0,0,0,0,,,,,,,,,0,0.1589,0.0084,,,0.209,0.052,B,0.6558,A+,1,,
ifa_802086,Ovis Portes,2022,99,0,0,0,,,,,,,,,0,0.1589,0.0084,,,0.209,0.052,B,0.6558,A+,1,,
ifa_802086,Ovis Portes,2022,499,0,0,0,,,,,,,,,0,0.1589,0.0084,,,0.209,0.052,B,0.6558,A+,1,,
ifa_803409,Jordan Morales,2026,0,0,0,0,,,,,,,,,0,0.1518,0.0215,,,0.255,0.052,B,0.6565,A,1,,
ifa_803409,Jordan Morales,2026,99,0,0,0,,,,,,,,,0,0.1518,0.0215,,,0.255,0.052,B,0.6565,A,1,,
ifa_803409,Jordan Morales,2026,499,0,0,0,,,,,,,,,0,0.1518,0.0215,,,0.255,0.052,B,0.6565,A,1,,
ifa_805431,Jose Serrano,2022,0,0,0,0,,,,,,,,,0,0.1588,0.0083,,,0.208,0.052,B,0.6563,A+,1,,
ifa_805431,Jose Serrano,2022,99,0,0,0,,,,,,,,,0,0.1588,0.0083,,,0.208,0.052,B,0.6563,A+,1,,
ifa_805431,Jose Serrano,2022,499,0,0,0,,,,,,,,,0,0.1588,0.0083,,,0.208,0.052,B,0.6563,A+,1,,
ifa_823358,Zuher Yousuf,2024,0,0,0,0,,,,,,,,,0,0.1533,0.0098,,,0.213,0.052,B,0.6569,A,1,,
ifa_823358,Zuher Yousuf,2024,99,0,0,0,,,,,,,,,0,0.1533,0.0098,,,0.213,0.052,B,0.6569,A,1,,
ifa_823358,Zuher Yousuf,2024,499,0,0,0,,,,,,,,,0,0.1533,0.0098,,,0.213,0.052,B,0.6569,A,1,,
ifa_835516,Louis Marinaro,2026,0,0,0,0,,,,,,,,,0,0.1522,0.0225,,,0.257,0.052,B,0.6578,A,1,,
ifa_835516,Louis Marinaro,2026,99,0,0,0,,,,,,,,,0,0.1522,0.0225,,,0.257,0.052,B,0.6578,A,1,,
ifa_835516,Louis Marinaro,2026,499,0,0,0,,,,,,,,,0,0.1522,0.0225,,,0.257,0.052,B,0.6578,A,1,,
draft_2018_dominic_pipkin_r9p257,Dominic Pipkin,2019,0,0,0,0,,,,,,,,,0,0.1385,0.0331,,,0.301,0.051,B,0.6537,AA,0,9,257
draft_2018_dominic_pipkin_r9p257,Dominic Pipkin,2019,99,0,0,0,,,,,,,,,0,0.1385,0.0331,,,0.301,0.051,B,0.6537,AA,0,9,257
draft_2018_dominic_pipkin_r9p257,Dominic Pipkin,2019,499,0,0,0,,,,,,,,,0,0.1385,0.0331,,,0.301,0.051,B,0.6537,AA,0,9,257
draft_2021_wes_clarke_r10p297,Wes Clarke,2022,0,0,0,0,,,,,,,,,0,0.1161,0.0398,,,0.326,0.051,B,0.6546,AAA,0,10,297
draft_2021_wes_clarke_r10p297,Wes Clarke,2022,99,0,0,0,,,,,,,,,0,0.1161,0.0398,,,0.326,0.051,B,0.6546,AAA,0,10,297
draft_2021_wes_clarke_r10p297,Wes Clarke,2022,499,0,0,0,,,,,,,,,0,0.1161,0.0398,,,0.326,0.051,B,0.6546,AAA,0,10,297
draft_2021_jimmy_joyce_r16p474,Jimmy Joyce,2022,0,0,0,0,,,,,,,,,0,0.1209,0.0318,,,0.312,0.051,B,0.6555,AA,0,16,474
draft_2021_jimmy_joyce_r16p474,Jimmy Joyce,2022,99,0,0,0,,,,,,,,,0,0.1209,0.0318,,,0.312,0.051,B,0.6555,AA,0,16,474
draft_2021_jimmy_joyce_r16p474,Jimmy Joyce,2022,499,0,0,0,,,,,,,,,0,0.1209,0.0318,,,0.312,0.051,B,0.6555,AA,0,16,474
draft_2021_kaylan_nicasia_r16p477,Kaylan Nicasia,2022,0,0,0,0,,,,,,,,,0,0.1285,0.035,,,0.307,0.051,B,0.6552,AA,0,16,477
draft_2021_kaylan_nicasia_r16p477,Kaylan Nicasia,2022,99,0,0,0,,,,,,,,,0,0.1285,0.035,,,0.307,0.051,B,0.6552,AA,0,16,477
draft_2021_kaylan_nicasia_r16p477,Kaylan Nicasia,2022,499,0,0,0,,,,,,,,,0,0.1285,0.035,,,0.307,0.051,B,0.6552,AA,0,16,477
