name,key_mlbam,key_fangraphs,age,year,primary_position,eta,report,Arm,Changeup,Control,Curveball,Cutter,Fastball,Field,Hit,Power,Run,Slider,Splitter,source,birthdate,mlb_played_first,debut_age,label,text
A.J. Jimenez,543362,7077,23.7,2014,C,2014," Jimenez missed much of the 2012 and 2013 seasons after undergoing Tommy John surgery. He has played well since returning to action - appearing in back-to-back Futures Games - and his longterm outlook hasn't be negatively affected by the injury.  Jimenez is a defensive-oriented catcher. His strong arm has helped him to throw out more than 40 percent of would-be basestealers in his career. He is athletic behind the plate and blocks balls well.  Though Jimenez's bat isn't as well regarded, he has a solid offensive skillset. He is an aggressive hitter, but doesn't give away at bats. He drives balls to the gaps with his line-drive swing and strength. His defense is enough to get him to the big leagues as a backup and if he proves he can hit a bit, he could become something more.",60,0,0,0,0,0,55,45,40,30,0,0,mlbam,1990-05-01,2017,26.69,0," PERSON missed much of the 2012 and 2013 seasons after undergoing PERSON surgery. He has played well since returning to action - appearing in back-to-back Futures PERSON - and his longterm outlook hasn't be negatively affected by the injury.  PERSON is a defensive-oriented catcher. His strong arm has helped him to throw out more than 40 percent of would-be basestealers in his career. He is athletic behind the plate and blocks balls well.  PERSON's bat isn't as well regarded, he has a solid offensive skillset. He is an aggressive hitter, but doesn't give away at bats. He drives balls to the gaps with his line-drive swing and strength. His defense is enough to get him to the big leagues as a backup and if he proves he can hit a bit, he could become something more."
A.J. Minter,621345,18655,23.3,2017,LHP,2017,"Minter blew out his elbow and required Tommy John surgery four starts into his junior season at Texas A&M. The Braves took a chance and selected him with the 75th overall pick in the 2015 Draft and brought him in-house to rehab the elbow. Pitching solely in relief, Minter threw very well across three levels, reaching Double-A in his return to the mound.Minter brings three legitimate pitches to the table as a power-lefty reliever. He throws his fastball consistently in the 94-97 mph range with very good sink. His low-90s cutter gives him a second above-average pitch, and his slider, a distinctly different pitch from the cutter, is also Major League-average, and he has more than enough command to succeed in one- or two-inning stints.The Braves handled Minter carefully coming off of the surgery, not letting him go multiple innings and staying away from back-to-back outings. The next step will be to see how he responds to those challenges. They know he has the stuff to get big league hitters out and, as a smaller lefty with power stuff, he draws the invariable Billy Wagner comps. The only question now is when he'll get the chance to prove it.",0,0,50,0,55,65,0,0,0,0,50,0,mlbam,1993-09-02,2017,23.35,1,"PERSON blew out his elbow and required PERSON surgery four starts into his junior season at FACILITY A&M. The PERSON took a chance and selected him with the 75th overall pick in the 2015 Draft and brought him in-house to rehab the elbow. Pitching solely in relief, PERSON threw very well across three levels, reaching Double-A in his return to the mound.PERSON brings three legitimate pitches to the table as a power-lefty reliever. He throws his fastball consistently in the 94-97 mph range with very good sink. His low-90s cutter gives him a second above-average pitch, and his slider, a distinctly different pitch from the cutter, is also Major League-average, and he has more than enough command to succeed in one- or two-inning stints.The PERSON handled PERSON carefully coming off of the surgery, not letting him go multiple innings and staying away from back-to-back outings. The next step will be to see how he responds to those challenges. They know he has the stuff to get big league hitters out and, as a smaller lefty with power stuff, he draws the invariable PERSON comps. The only question now is when he'll get the chance to prove it."
A.J. Minter,621345,18655,22.3,2016,LHP,2017,"The Braves rolled the dice in the 2015 Draft when they took Minter in Competitive Balance Round B. The Texas A&M left-hander had dealt with thoracic outlet syndrome early in his collegiate career, and then his junior season ended after four starts when he needed Tommy John surgery. It's looking like the gamble is paying off, as Minter's power stuff allowed him to dominate out of the bullpen upon his return and reach Double-A during his first pro season.Since returning, Minter's fastball has touched the 94-97 mph range consistently. He's backed up that heater with a very good cutter that can touch the low 90s. He now has a distinct slider that gives him a third viable option. Minter goes right after hitters, misses a lot of bats and doesn't hurt himself with walksThe key for Minter is to stay healthy. If his injury woes are in the past, he has the ability to be a very effective left-handed setup man at the big league level.",0,0,50,0,55,60,0,0,0,0,50,0,mlbam,1993-09-02,2017,23.35,1,"The ORGANIZATION rolled the dice in the 2015 Draft when they took PERSON in ORGANIZATION B. The ORGANIZATION A&M left-hander had dealt with thoracic outlet syndrome early in his collegiate career, and then his junior season ended after four starts when he needed PERSON surgery. It's looking like the gamble is paying off, as PERSON's power stuff allowed him to dominate out of the bullpen upon his return and reach Double-A during his first pro season.Since returning, PERSON's fastball has touched the 94-97 mph range consistently. He's backed up that heater with a very good cutter that can touch the low 90s. He now has a distinct slider that gives him a third viable option. PERSON goes right after hitters, misses a lot of bats and doesn't hurt himself with ORGANIZATION key for PERSON is to stay healthy. If his injury woes are in the past, he has the ability to be a very effective left-handed setup man at the big league level."
A.J. Minter,621345,18655,21.3,2015,LHP,0,"Minter worked just 37 1/3 innings in relief during his first two years at Texas A&M while dealing with thoracic outlet syndrome. He positioned himself as early-round pick for 2015 by pitching well out of the bullpen for the U.S. collegiate national team last summer, then allowed just one run in four starts to open this spring. But his junior season ended there after he injured his elbow and needed Tommy John surgery.When healthy, Minter can pitch at 93-95 mph and touch 97 with his fastball in short stints. He backs it up with a cutter that can creep into the low 90s and show more slider-like break at lower velocities. His changeup is more of a work in progress.Given that he has been unable to stay healthy and has two effective pitches, Minter projects as a reliever in pro ball. He could become a set-up man if he can improve his command, and at worst he could offer more power than they typical lefty specialist.",0,45,50,0,55,65,0,0,0,0,0,0,mlbam,1993-09-02,2017,23.35,1,"ORGANIZATION worked just 37 1/3 innings in relief during his first two years at FACILITY A&M while dealing with thoracic outlet syndrome. He positioned himself as early-round pick for 2015 by pitching well out of the bullpen for the GPE collegiate national team last summer, then allowed just one run in four starts to open this spring. But his junior season ended there after he injured his elbow and needed PERSON surgery.When healthy, ORGANIZATION can pitch at 93-95 mph and touch 97 with his fastball in short stints. He backs it up with a cutter that can creep into the low 90s and show more slider-like break at lower velocities. His changeup is more of a work in progress.Given that he has been unable to stay healthy and has two effective pitches, ORGANIZATION projects as a reliever in pro ball. He could become a set-up man if he can improve his command, and at worst he could offer more power than they typical lefty specialist."
A.J. Puckett,643494,0,21.6,2017,RHP,2019,"Puckett sustained an epidural hematoma in his head in an off-field accident in 2011, resulting in him spending two weeks in a medically induced coma and ending his promising career as a high school quarterback. He made a full recovery and went to Pepperdine, where he was the West Coast Conference pitcher of the year in 2016 after fashioning the third-longest (45 2/3 innings) scoreless streak in NCAA Division I history. After signing for $1.2 million as Kansas City's top pick (second round), he jumped to high Class A in his first full season before getting traded to the White Sox as part of a deal for Melky Cabrera in July.Puckett is more about pitchability than power. His best assets are his tumbling changeup, a legitimate plus pitch, and his advanced command. His fastball usually ranges from 90-94 mph with some run and sink, and his curveball can be an average third offering at times but lacks consistency. His stuff plays up because Puckett works both corners of the plate and lives down in the strike zone. He also uses his size to create angle to his pitches, studies hitters carefully and has a high pitching IQ. A potential No. 4 starter, he should advance quickly and has one of the highest floors among Royals pitching prospects.",0,60,55,45,0,50,0,0,0,0,0,0,mlbam,1995-05-27,0,0.0,0,"PERSON sustained an epidural hematoma in his head in an off-field accident in 2011, resulting in him spending two weeks in a medically induced coma and ending his promising career as a high school quarterback. He made a full recovery and went to GPE, where he was the LOCATION Conference pitcher of the year in 2016 after fashioning the third-longest (45 2/3 innings) scoreless streak in ORGANIZATION Division I history. After signing for $1.2 million as PERSON's top pick (second round), he jumped to high Class A in his first full season before getting traded to the FACILITY as part of a deal for PERSON in July.PERSON is more about pitchability than power. His best assets are his tumbling changeup, a legitimate plus pitch, and his advanced command. His fastball usually ranges from 90-94 mph with some run and sink, and his curveball can be an average third offering at times but lacks consistency. His stuff plays up because PERSON works both corners of the plate and lives down in the strike zone. He also uses his size to create angle to his pitches, studies hitters carefully and has a high pitching IQ. A potential No. 4 starter, he should advance quickly and has one of the highest floors among Royals pitching prospects."
A.J. Puckett,643494,0,20.6,2016,RHP,2019,"Puckett's promising career as a high school quarterback ended when he sustained an epidural hematoma in his head in an off-field accident before his junior season in 2011, which led to him spending two weeks in a medically induced coma. He was able to continue playing baseball and went on to Pepperdine, where he was the West Coast Conference pitcher of the year in 2016 after fashioning a 45 2/3-inning scoreless streak, the third-longest in NCAA Division I history. The Royals drafted him with their top pick (second round) and signed him for $1.2 million. Puckett doesn't blow hitters away, but he keeps them off balance with his ability to change speeds and locate his pitches. He works at 90-92 mph and reaches 94 with his fastball, which plays up because it has some run and sink and he uses his size to create difficult angle. His tumbling changeup can be a plus pitch at times, and he has tightened his curveball into an average albeit inconsistent third offering. A quality athlete, Puckett works both sides of the plate and the bottom of the strike zone. His polish could allow him to advance quickly in pro ball. He has one of the highest floors among Kansas City pitching prospects and a ceiling of a mid-rotation starter.",0,55,55,50,0,55,0,0,0,0,0,0,mlbam,1995-05-27,0,0.0,0,"PERSON's promising career as a high school quarterback ended when he sustained an epidural hematoma in his head in an off-field accident before his junior season in 2011, which led to him spending two weeks in a medically induced coma. He was able to continue playing baseball and went on to GPE, where he was the LOCATION Conference pitcher of the year in 2016 after fashioning a 45 2/3-inning scoreless streak, the third-longest in ORGANIZATION Division I history. The ORGANIZATION drafted him with their top pick (second round) and signed him for $1.2 million. PERSON doesn't blow hitters away, but he keeps them off balance with his ability to change speeds and locate his pitches. He works at 90-92 mph and reaches 94 with his fastball, which plays up because it has some run and sink and he uses his size to create difficult angle. His tumbling changeup can be a plus pitch at times, and he has tightened his curveball into an average albeit inconsistent third offering. A quality athlete, PERSON works both sides of the plate and the bottom of the strike zone. His polish could allow him to advance quickly in pro ball. He has one of the highest floors among PERSON pitching prospects and a ceiling of a mid-rotation starter."
A.J. Puckett,643494,0,20.6,2016,RHP,0,"For a young man who spent two weeks in a coma in high school, just being able to function in this world is a win. But Puckett, a one-time two-sport standout who gave up football after an epidural hematoma, has done just more than that, becoming Pepperdine's Friday night starter as a junior, reeling off a 45 2/3 innings scoreless streak, and putting himself in position to be a Day 1 draftee.The 6-foot-4 Puckett has always shown solid pitchability, but some added velocity this year has certainly upped his profile. The right-hander has been up to 94 mph consistently this spring and has combined that fastball with an excellent changeup. While his curveball is still fringy, he's tightened it up quite a bit and it should be a third at-least average pitch in time. He can pitch to both sides of the plate, commanding his arsenal very well.There is still some projection in Puckett's frame and that combined with his pitchability, was making him a very intriguing college arm as the Draft arrived.",0,55,50,45,0,55,0,0,0,0,0,0,mlbam,1899-12-30,0,0.0,0,"For a young man who spent two weeks in a coma in high school, just being able to function in this world is a win. But GPE, a one-time two-sport standout who gave up football after an epidural hematoma, has done just more than that, becoming PERSON's Friday night starter as a junior, reeling off a 45 2/3 innings scoreless streak, and putting himself in position to be a Day 1 draftee.The 6-foot-4 GPE has always shown solid pitchability, but some added velocity this year has certainly upped his profile. The right-hander has been up to 94 mph consistently this spring and has combined that fastball with an excellent changeup. While his curveball is still fringy, he's tightened it up quite a bit and it should be a third at-least average pitch in time. He can pitch to both sides of the plate, commanding his arsenal very well.There is still some projection in GPE's frame and that combined with his pitchability, was making him a very intriguing college arm as the ORGANIZATION arrived."
A.J. Puk,640462,19343,23.7,2019,LHP,2020,"â¢ 6/12: Puk makes 2019 debutAt the start of his junior season at Florida in 2016, Puk was viewed as a possible No. 1 pick for that June's Draft. An inconsistent junior year dropped him from the top spot, but the A's were happy to take him with the sixth overall selection and gave him just over $4 million to sign him. He made it to Double-A in his first full season and pitched in the Futures Game and seemed poised to make the leap to Oakland in 2018. He was derailed from the fast track when he needed Tommy John surgery last April.In 2017, Puk led the Minors with his 13.2 strikeouts-per-nine, a testament to a full repertoire of outstanding stuff. He'll throw his fastball up to 96-97 mph and he uses one of the best sliders in the Minors, to miss a ton of bats. He mixes in a curveball and his changeup, once a distant fourth pitch, has become a devastating out pitch as well, flashing plus at times. He uses his 6-foot-7 frame very well, with excellent extension.Puk had improved his ability to find the strike zone as his first full season wore on, though there might be a learning curve command-wise as he returns from elbow surgery. Assuming he can get back to where he was in terms of that and his feel for all of his pitches, he should still be able to reach his ceiling as a No. 2 type starter.",0,55,45,45,0,70,0,0,0,0,65,0,mlbam,1995-04-25,2019,23.7,1,"â¢ 6/12: PERSON makes 2019 debutAt the start of his junior season at GPE in 2016, PERSON was viewed as a possible No. 1 pick for that June's Draft. An inconsistent junior year dropped him from the top spot, but the A's were happy to take him with the sixth overall selection and gave him just over $4 million to sign him. He made it to Double-A in his first full season and pitched in the ORGANIZATION and seemed poised to make the leap to GPE in 2018. He was derailed from the fast track when he needed PERSON surgery last April.In 2017, PERSON led the Minors with his 13.2 strikeouts-per-nine, a testament to a full repertoire of outstanding stuff. He'll throw his fastball up to 96-97 mph and he uses one of the best sliders in the Minors, to miss a ton of bats. He mixes in a curveball and his changeup, once a distant fourth pitch, has become a devastating out pitch as well, flashing plus at times. He uses his 6-foot-7 frame very well, with excellent extension.PERSON had improved his ability to find the strike zone as his first full season wore on, though there might be a learning curve command-wise as he returns from elbow surgery. Assuming he can get back to where he was in terms of that and his feel for all of his pitches, he should still be able to reach his ceiling as a No. 2 type starter."
A.J. Puk,640462,19343,20.7,2016,LHP,2018,"Heading into the 2016 season, the belief was that Puk would use his frontline rotation stuff and separate himself from the rest of the class, making him the slam-dunk choice for being taken 1-1. Inconsistency, which has plagued him for much of his career at Florida, not to mention some time on the shelf with back spasms, made Puk more of a wild card than hoped. He ultimately fell to the A's with the seventh overall pick and signed for $4,069,200, the recommended value for the slot.Big and strong, Puk arguably has the best raw stuff of any arm in the 2016 class, with the chance to have three plus pitches. He's capable of touching 96-97 mph with his fastball regularly. Ironically, he might have been at his best in the one inning he threw before his back acted up, showing a 96-99 mph fastball and a plus slider at 88-90 mph. He can maintain his velocity deep into starts and while his changeup is his third pitch, it should be Major League average in the future.Puk's biggest stumbling block has been his control and command, something that kept him from dominating college competition consistently during his Gators career. But that should improve with his ongoing development, giving Puk the chance to become a rotation stalwart in the big leagues for years to come.",0,50,45,0,0,70,0,0,0,0,55,0,mlbam,1995-04-25,2019,23.7,1,"Heading into the 2016 season, the belief was that PERSON would use his frontline rotation stuff and separate himself from the rest of the class, making him the slam-dunk choice for being taken 1-1. PERSON, which has plagued him for much of his career at GPE, not to mention some time on the shelf with back spasms, made PERSON more of a wild card than hoped. He ultimately fell to the A's with the seventh overall pick and signed for $4,069,200, the recommended value for the slot.Big and strong, PERSON arguably has the best raw stuff of any arm in the 2016 class, with the chance to have three plus pitches. He's capable of touching 96-97 mph with his fastball regularly. Ironically, he might have been at his best in the one inning he threw before his back acted up, showing a 96-99 mph fastball and a plus slider at 88-90 mph. He can maintain his velocity deep into starts and while his changeup is his third pitch, it should be PERSON average in the future.PERSON's biggest stumbling block has been his control and command, something that kept him from dominating college competition consistently during his Gators career. But that should improve with his ongoing development, giving PERSON the chance to become a rotation stalwart in the big leagues for years to come."
A.J. Puk,640462,19343,22.7,2018,LHP,2018,"Viewed as a potential No. 1 overall pick for the 2016 Draft after a dominant sophomore season at Florida, Puk was plagued by back spasms and didn't show the same consistency as a junior. He still ended up going sixth overall to the A's and signed for $4,069,200, the largest bonus for a pitcher in franchise history. Puk lived up to the hype in his first full season, as the left-hander garnered California League All-Star honors before advancing to Double-A in June and then appearing in the SiriusXM All-Star Futures Game the following month. However, his progress has been delayed by Tommy John surgery that will require him to miss all of 2018. Puk has elite bat-missing ability, a notion supported by his Minor League-leading 13.2 strikeouts-per-nine in 2017. He induces many of those whiffs with his plus fastball-slider pairing, as he'll operate at 93-97 mph with his heater to set up a devastating mid- to upper-80s slider. Puk also features a curveball and changeup, both of which improved as the season progressed. What's more, Puk's entire arsenal plays up because he gets tremendous extension from his 6-foot-7 frame.Puk made strides as a strike-thrower in his first full season after making an adjustment to his delivery early in the year. His control and command should continue to improve as he learns to control his long levers and repeat his delivery with greater consistency. With further gains on that front, and the development of a more effective changeup to use against right-handed hitters, Puk could achieve his ceiling of a No. 2 starter.",0,50,45,45,0,70,0,0,0,0,65,0,mlbam,1995-04-25,2019,23.7,1,"Viewed as a potential No. 1 overall pick for the 2016 Draft after a dominant sophomore season at GPE, PERSON was plagued by back spasms and didn't show the same consistency as a junior. He still ended up going sixth overall to the A's and signed for $4,069,200, the largest bonus for a pitcher in franchise history. PERSON lived up to the hype in his first full season, as the left-hander garnered GPE League All-Star honors before advancing to Double-A in June and then appearing in the ORGANIZATION All-Star PERSON Game the following month. However, his progress has been delayed by PERSON surgery that will require him to miss all of 2018. PERSON has elite bat-missing ability, a notion supported by his Minor League-leading 13.2 strikeouts-per-nine in 2017. He induces many of those whiffs with his plus fastball-slider pairing, as he'll operate at 93-97 mph with his heater to set up a devastating mid- to upper-80s slider. PERSON also features a curveball and changeup, both of which improved as the season progressed. What's more, PERSON's entire arsenal plays up because he gets tremendous extension from his 6-foot-7 frame.PERSON made strides as a strike-thrower in his first full season after making an adjustment to his delivery early in the year. His control and command should continue to improve as he learns to control his long levers and repeat his delivery with greater consistency. With further gains on that front, and the development of a more effective changeup to use against right-handed hitters, PERSON could achieve his ceiling of a No. 2 starter."
A.J. Puk,640462,19343,21.7,2017,LHP,2018,"A dominant sophomore campaign at Florida thrust Puk into the conversation as the potential No. 1 pick in the 2016 Draft. But the big left-hander did little to separate himself from his peers last spring, as control issues as well as back spasms led to inconsistent performances and results on the mound. He ultimately fell to Oakland with the sixth-overall pick and signed for $4,069,200, the largest bonus in A's history. Puk moved quickly in his first full season, earning All-Star honors with Class A Advanced Stockton before moving up to Double-A in June and then suiting up for the U.S. Team in the SiriusXM All-Star Futures Game the following month. With the makings of three plus pitches, Puk has the power stuff to match his impressive size. He'll run his heater up to 96-97 mph and maintain much of that velocity deep into starts, pairing it with a plus slider at 88-90 mph and a changeup that should be Major League average in the future.After facing questions whether his stiff frame and inconsistent delivery would ever allow him to throw enough strikes to remain a starter, Puk has answered his critics with his improved strike-throwing ability in 2017, all while missing bats and keeping the ball in the park at an elite rate. With further improvement to his control and command, Puk could soon be pitching at the front of a big league rotation.",0,50,45,0,0,70,0,0,0,0,60,0,mlbam,1995-04-25,2019,23.7,1,"A dominant sophomore campaign at GPE thrust PERSON into the conversation as the potential No. 1 pick in the 2016 Draft. But the big left-hander did little to separate himself from his peers last spring, as control issues as well as back spasms led to inconsistent performances and results on the mound. He ultimately fell to GPE with the sixth-overall pick and signed for $4,069,200, the largest bonus in A's history. PERSON moved quickly in his first full season, earning All-Star honors with PERSON before moving up to Double-A in June and then suiting up for the U.S. Team in the ORGANIZATION All-Star PERSON Game the following month. With the makings of three plus pitches, PERSON has the power stuff to match his impressive size. He'll run his heater up to 96-97 mph and maintain much of that velocity deep into starts, pairing it with a plus slider at 88-90 mph and a changeup that should be PERSON average in the future.After facing questions whether his stiff frame and inconsistent delivery would ever allow him to throw enough strikes to remain a starter, PERSON has answered his critics with his improved strike-throwing ability in 2017, all while missing bats and keeping the ball in the park at an elite rate. With further improvement to his control and command, PERSON could soon be pitching at the front of a big league rotation."
